istat,comune,lng,lat,join_OBJECTID_1,join_objectid,join_tipo_costa,join_descrizion,join_litologia,join_nome,join_id_interve,join_anno_costr,join_annodismis,join_dim_opera,join_dim_opera_,join_spaz_opera,join_dist_riva,join_flag_modif,join_modifica_o,join_lung_modif,join_area_modif,join_variaz_med,join_variaz_max,join_id_sistema,join_incongruen,join_incertezza,join_acc_geomet,join_annotazion,join_cod_istat,join_nome_uf,join_dataacqort,join_oraacqorto,join_data_igm,join_resp_digit,join_shape_leng,join_globalid,join_SHAPE__Length,join_Shape_Length,distance
"78071",Maierà,15.85041145,39.71612827,"7900","7789","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Avanzamento,2598.06,108686.71,46.83,"80",false,Nessuna,Nessuna,Non verificato, ,"18078048",Diamante,1998/05/31 00:00:00, ,Agg. Prec. 1952,G. Spagone,1465.84885167,{430025DF-3739-4E9A-B8D3-C1F18E1BB57D},,1471.91834158303,2555.44818060058
"78072",Malito,16.24646658,39.15887133,"34937","34846","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078010",Paola,1998/05/28 00:00:00, ,"1959",G. Spagone,324.48203446,{967FB4AD-C236-4F1B-9181-F56A7E97D794},,325.94186687844,14487.7536260139
"78073",Malvito,16.05340915,39.60105409,"11067","10973","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,2984.99,126067.18,47.23,"80",false,Nessuna,Nessuna,Ottima, ,"18078040",Paola,1998/06/02 00:00:00, ,"1958",G. Spagone,280.09413832,{693D186C-8AAC-4CE5-A4FB-D0B9FD23CEA3},,281.296058740462,12833.1905628341
"78074",Mandatoriccio,16.83669521,39.4702289,"7890","7779","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Avanzamento,1337.56,27889.7,25.85,"56",false,Nessuna,Nessuna,Ottima, ,"18078074",Capo Trionto,1998/05/23 00:00:00, ,"1959",G. Spagone,1321.90947898,{3754FE62-6168-4422-8662-35EEF0166493},,1328.96306181118,6917.98965172799
"78075",Mangone,16.33262497,39.20437182,"11144","11063","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,3197.72,116513.34,41.44,"72",false,Nessuna,Nessuna,Non verificato, ,"18078067",Paola,1998/05/28 00:00:00, ,"1958",G. Spagone,1564.38705254,{2D9A8F1E-BC22-4611-9C00-3CF903AAAE99},,1571.40456439674,22468.3571977896
"78076",Marano Marchesato,16.1736201,39.31506293,"13501","14197","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078122",Paola,1998/05/23 00:00:00, ,"1958",G. Spagone,1928.21994189,{EEACA367-0976-41B9-99B3-2A4A2B7569BF},,1936.81571992672,9783.32659299467
"78077",Marano Principato,16.17424589,39.30129249,"9928","9765","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,533.86,9488.56,22.77,"36",false,Nessuna,Nessuna,Non verificato, ,"18078122",Paola,1998/05/23 00:00:00, ,"1958",G. Spagone,522.13315995,{DDD3938D-584A-4CAF-AEE1-02E837DD47D7},,524.463116924431,9614.14333855496
"78078",Marzi,16.30704697,39.17062752,"34937","34846","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078010",Paola,1998/05/28 00:00:00, ,"1959",G. Spagone,324.48203446,{967FB4AD-C236-4F1B-9181-F56A7E97D794},,325.94186687844,19887.5579536217
"78079",Mendicino,16.19288767,39.26211657,"14245","14190","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078055",Paola,1998/05/23 00:00:00, ,"1958",G. Spagone,1184.25114244,{560F820D-4746-4091-ABC3-ECA82952557B},,1189.54613102143,10850.811284337
"78080",Mongrassano,16.11144528,39.52715037,"10630","10497","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,4127.38,240537.21,63.28,"128",false,Nessuna,Nessuna,Non verificato, ,"18078061",Paola,1998/06/02 00:00:00, ,"1957",G. Spagone,539.69209612,{AADCCD07-BA33-4B36-8802-34D9B47422EC},,542.050126475713,12433.3629221862
"78081",Montalto Uffugo,16.15846935,39.40552343,"11276","11218","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,4494.48,131547.69,34.27,"60",false,Nessuna,Nessuna,Ottima, ,"18078091",Paola,1998/06/01 00:00:00, ,"1958",G. Spagone,1534.49062769,{71871693-02E6-4B27-B0D3-40CB6B7690E9},,1541.27070209909,11076.293412162
"78082",Montegiordano,16.53244946,40.04407506,"3845","3772","1",Bassa,Ciottolosa, ,false,,"0",0,false,false,false,Si,Erosione,2384.47,31386.88,18.16,"36",false,Nessuna,Nessuna,Non verificato, ,"18078082",Metaponto,1998/06/02 00:00:00, ,"1959",G. Spagone,336.95787555,{FA237D0B-62BC-46DF-BB12-3AE8307386AC},,338.627153952531,4691.22762781976
"78083",Morano Calabro,16.13534776,39.84180415,"33749","33680","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078132",Diamante,1998/05/31 00:00:00, ,"1959",G. Spagone,18.42686711,{151167D9-4CC6-4BBE-B8CF-939D6E99C3A3},,18.5031335050427,28408.4192094774
"78084",Mormanno,15.98760211,39.88973067,"14254","14209","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078125",Praia a Mare,1998/06/02 00:00:00, ,"1959",G. Spagone,1041.51450735,{43931383-B56A-4A66-97A4-CB9E9E100F0A},,1045.7891535953,16085.0442182367
"78085",Mottafollone,16.06664094,39.64705834,"11067","10973","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,2984.99,126067.18,47.23,"80",false,Nessuna,Nessuna,Ottima, ,"18078040",Paola,1998/06/02 00:00:00, ,"1958",G. Spagone,280.09413832,{693D186C-8AAC-4CE5-A4FB-D0B9FD23CEA3},,281.296058740462,17143.1216980726
"78086",Nocara,16.48353728,40.09894271,"2251","2162","1",Bassa,Ciottolosa, ,false,,"0",0,false,false,false,Si,Avanzamento,4490.41,249669.89,60.6,"92",false,Nessuna,Nessuna,Non verificato, ,"18078103",Metaponto,1998/05/31 00:00:00, ,"1959",G. Spagone,596.14683769,{410B4419-80C8-45C2-AD05-F2132316A34C},,599.101188463833,9654.09411645127
"78087",Oriolo,16.44448908,40.05293541,"21942","22014","2",Opere di difesa costiera-Radente a gettata, , ,false,,"0",138.91686596,false,false,false,Si,Erosione,2384.47,31386.88,18.16,"36",false,Nessuna,Nessuna,Non verificato, ,"18078082",Metaponto,1998/06/02 00:00:00, ,"1959",G. Spagone,138.23189714,{395D7ED1-AAEE-4ED9-A03A-90D8C7B6BCFA},,138.916699290432,12278.5725865353
"78088",Orsomarso,15.90784885,39.79908366,"34975","34893","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078132",Diamante,1998/05/31 00:00:00, ,"1959",G. Spagone,987.8919965,{AFAB4DD3-826C-46CE-ADBC-6D5E1747BD01},,991.974857897291,8489.68153433568
"78089",Paludi,16.67857124,39.53101927,"33939","34886","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078108",Capo Trionto,1998/05/23 00:00:00, ,"1958",G. Spagone,426.63779731,{CFC1ED0F-4D0C-42C6-BA38-45692BBD526A},,428.819577052456,8765.77504229733
"78090",Panettieri,16.45375019,39.06007069,"8037","9051","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Avanzamento,5840.84,376907.39,69.53,"304",false,Nessuna,Nessuna,Non verificato, ,"18079060",S. Eufemia,1998/05/28 00:00:00, ,"1957",G. Spagone,1439.09759992,{6B165D5B-1FBD-4025-A947-D0EB69D0BCE4},,1445.83664698399,24569.6778020919
"78091",Paola,16.04152008,39.35993586,"8743","8614","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Avanzamento,1609.01,75299.13,51.8,"128",false,Nessuna,Nessuna,Non verificato, ,"18078091",Paola,1998/06/01 00:00:00, ,"1958",G. Spagone,139.97464072,{52534367-8293-463E-9559-1C934D05C71D},,140.595041903354,0
"78092",Papasidero,15.90580955,39.87158979,"14254","14209","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078125",Praia a Mare,1998/06/02 00:00:00, ,"1959",G. Spagone,1041.51450735,{43931383-B56A-4A66-97A4-CB9E9E100F0A},,1045.7891535953,8835.31714367851
"78093",Parenti,16.41276477,39.16280163,"34935","34844","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078010",Paola,1998/05/28 00:00:00, ,"1959",G. Spagone,835.64437841,{203D2B7C-F527-4EF0-98DB-AB120F497006},,839.429357711623,28407.2206186357
"78094",Paterno Calabro,16.26310291,39.22515259,"13151","13052","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078067",Paola,1998/05/28 00:00:00, ,"1958",G. Spagone,1687.74896224,{2129C51A-10F7-4946-A728-8488D84170F1},,1695.30913456636,16709.1272610735
"78096",Pedivigliano,16.30486327,39.1103358,"33894","33843","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078010",Paola,1998/05/28 00:00:00, ,"1959",G. Spagone,87.22318524,{26256E31-E9EC-4CF1-85BB-51F32363114D},,87.6186108988775,17817.5754718243
"78097",Piane Crati,16.32298308,39.23479514,"13142","13043","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078055",Paola,1998/05/28 00:00:00, ,"1958",G. Spagone,1600.36821839,{C723C689-5AB7-4479-B1D7-64D6978D3CDE},,1607.5325462264,21939.1823399669
"78098",Pietrafitta,16.33876248,39.26192011,"13143","13044","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078055",Paola,1998/05/28 00:00:00, ,"1958",G. Spagone,548.02735643,{58C4C098-4507-4007-A982-FEB6992F4252},,550.478664503586,23476.7734077036
"78099",Pietrapaola,16.81598135,39.48683052,"9896","9750","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,524.76,10168.62,24.38,"48",false,Nessuna,Nessuna,Ottima, ,"18078074",Capo Trionto,1998/05/23 00:00:00, ,"1959",G. Spagone,524.27839938,{3A035CC2-3F73-414C-B557-FE674B7B5612},,527.068297363104,6256.09258331006
"78100",Plataci,16.43147687,39.90070112,"33759","33690","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078154",Sibari,1998/05/31 00:00:00, ,"1958",G. Spagone,177.88670402,{BCDE57E5-79F9-498B-BE55-8FB71631136D},,178.756774041179,8418.96998879525
"78101",Praia a Mare,15.77978015,39.89531631,"8891","8858","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Avanzamento,3858.29,158399.29,46.05,"252",false,Nessuna,Nessuna,Mediocre, ,"18078101",Praia a Mare,1998/06/02 00:00:00, ,"1959",G. Spagone,3592.46095479,{3D59E154-8A26-4C93-B864-1D63096D7B4A},,3607.15282331113,0
"78102",Rende,16.18041387,39.3315362,"13501","14197","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078122",Paola,1998/05/23 00:00:00, ,"1958",G. Spagone,1928.21994189,{EEACA367-0976-41B9-99B3-2A4A2B7569BF},,1936.81571992672,10789.8301830762
"78103",Rocca Imperiale,16.57535113,40.11056597,"2250","2161","1",Bassa,Ciottolosa, ,false,,"0",0,false,false,false,Si,Avanzamento,4490.41,249669.89,60.6,"92",false,Nessuna,Nessuna,Non verificato, ,"18078103",Metaponto,1998/05/31 00:00:00, ,"1949",G. Spagone,2587.57902875,{97371A99-0239-48D7-8A21-C0212CE4FC09},,2600.42509566258,3012.75753176675
"78104",Roggiano Gravina,16.15813054,39.6164758,"10866","10772","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,2387.5,123275.88,56.63,"120",false,Nessuna,Nessuna,Non verificato, ,"18078040",Paola,1998/06/02 00:00:00, ,"1958",G. Spagone,99.59066584,{1C05F974-3E92-4119-BBE1-0EEE7009FF15},,100.020509602033,21314.3755520003
"78105",Rogliano,16.32531753,39.18006073,"34938","34847","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078010",Paola,1998/05/28 00:00:00, ,"1959",G. Spagone,317.03858438,{6593E32D-87CE-4DEC-949D-6741E1D2F333},,318.46493462978,21638.0286042509
"78106",Rose,16.29788201,39.39925354,"13161","13062","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078091",Paola,1998/06/01 00:00:00, ,"1958",G. Spagone,84.22599164,{436F62EA-EAD2-4482-9A86-74BB83223ED5},,84.5996311478133,22289.1931778714
"78107",Roseto Capo Spulico,16.60126564,39.98665166,"3798","3725","1",Bassa,Ciottolosa, ,false,,"0",0,false,false,false,Si,Erosione,766.16,7894.98,15.3,"32",false,Nessuna,Nessuna,Non verificato, ,"18078107",Metaponto,1998/06/02 00:00:00, ,"1959",G. Spagone,771.43943906,{3A202C41-1BA8-45A6-800F-5459577C61BB},,775.280624417354,59.148639121637
"78108",Rossano,16.63286791,39.57523072,"33504","33675","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078108",Capo Trionto,1998/05/23 00:00:00, ,"1958",G. Spagone,107.05534841,{E7382211-0814-40BC-A175-5A4DD2E6AEBF},,107.598688643164,3827.62576541884
"78109",Rota Greca,16.11350876,39.46700606,"8556","8392","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Avanzamento,1044.89,15959.86,20.27,"48",false,Nessuna,Nessuna,Non verificato, ,"18078058",Paola,1998/06/01 00:00:00, ,"1957",G. Spagone,1039.54193762,{1424DA42-8D80-4C23-8918-DA3DB1C36240},,1044.09944317759,9558.77945099201
"78110",Rovito,16.32271924,39.30990247,"9928","9765","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,533.86,9488.56,22.77,"36",false,Nessuna,Nessuna,Non verificato, ,"18078122",Paola,1998/05/23 00:00:00, ,"1958",G. Spagone,522.13315995,{DDD3938D-584A-4CAF-AEE1-02E837DD47D7},,524.463116924431,22502.5705971791
"78111",San Basile,16.16360832,39.81096645,"34947","34856","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078029",Sibari,1998/05/31 00:00:00, ,"1958",G. Spagone,640.52672125,{EE428386-7588-467A-B739-1FCFF39A1B90},,643.64573181294,26644.8328322082
"78112",San Benedetto Ullano,16.12332625,39.42628928,"11274","11216","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,4494.48,131547.69,34.27,"60",false,Nessuna,Nessuna,Ottima, ,"18078058",Paola,1998/06/01 00:00:00, ,"1958",G. Spagone,2008.57662872,{FE91760C-4490-4C70-97A6-3B0A1F073848},,2017.43417742754,8843.47879520455
"78113",San Cosmo Albanese,16.42056575,39.58234229,"19871","19797","2",Opere Portuali, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Ottima, ,"18078044",Capo Trionto,1998/05/23 00:00:00, ,"1958",G. Spagone,6084.83713441,{EDAD1CFC-77CB-419A-930C-EA8533501D4A},,6114.82614892691,11331.6925560555
"78114",San Demetrio Corone,16.36319433,39.5676736,"19871","19797","2",Opere Portuali, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Ottima, ,"18078044",Capo Trionto,1998/05/23 00:00:00, ,"1958",G. Spagone,6084.83713441,{EDAD1CFC-77CB-419A-930C-EA8533501D4A},,6114.82614892691,16170.5179688001
"78115",San Donato di Ninea,16.04820188,39.71189174,"14371","14326","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078015",Diamante,1998/06/02 00:00:00, ,"1958",G. Spagone,1166.18685815,{4A9923AE-77EF-4CAF-97DD-3A4577EC49FA},,1171.05712083313,18256.4025640132
"78116",San Fili,16.14233499,39.33762813,"22789","22692","2",Opere di difesa costiera-Radente a gettata, , ,false,,"0",77.29969175,false,false,false,Si,Erosione,196.04,3641.13,23.57,"36",false,Nessuna,Nessuna,Ottima, ,"18078091",Paola,1998/05/23 00:00:00, ,"1958",G. Spagone,76.95781442,{2F300AFB-E85F-4638-9504-0CCEF3730A9D},,77.3000551241596,7767.55867143212
"78117",Sangineto,15.91251148,39.60366647,"10573","11298","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,6900.4,497886.87,77.15,"180",false,Nessuna,Nessuna,Non verificato, ,"18078117",Diamante,1998/06/02 00:00:00, ,"1958",G. Spagone,144.70873297,{7B76A61E-3340-4702-A088-5A6D25AEFA26},,145.318582793095,3593.39778753206
"78118",San Giorgio Albanese,16.45453461,39.58075449,"19871","19797","2",Opere Portuali, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Ottima, ,"18078044",Capo Trionto,1998/05/23 00:00:00, ,"1958",G. Spagone,6084.83713441,{EDAD1CFC-77CB-419A-930C-EA8533501D4A},,6114.82614892691,9577.35724485294
"78119",San Giovanni in Fiore,16.69731802,39.25365492,"33496","33667","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078074",Capo Trionto,1998/05/23 00:00:00, ,"1959",G. Spagone,18.86994921,{0358672C-AEBA-42D0-8E9A-6D30609EE705},,18.9711967205529,33739.6168514983
"78120",San Lorenzo Bellizzi,16.32822504,39.88922996,"9083","8903","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Avanzamento,4758.65,134779.41,33.32,"56",false,Nessuna,Nessuna,Ottima, ,"18078154",Sibari,1998/05/31 00:00:00, ,"1958",G. Spagone,2890.47746964,{93225879-C550-4807-B795-DD243187A042},,2904.57340413605,15526.2035373219
"78121",San Lorenzo del Vallo,16.29472655,39.66685921,"19871","19797","2",Opere Portuali, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Ottima, ,"18078044",Capo Trionto,1998/05/23 00:00:00, ,"1958",G. Spagone,6084.83713441,{EDAD1CFC-77CB-419A-930C-EA8533501D4A},,6114.82614892691,18250.7089086532
"78122",San Lucido,16.05094144,39.30820078,"5191","6346","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Avanzamento,127.93,1848.2,19.45,"36",false,Nessuna,Nessuna,Non verificato, ,"18078122",Paola,1998/05/23 00:00:00, ,"1958",G. Spagone,33.93369846,{EBB35C15-7F76-4F54-872E-7BD625E82979},,34.0847867676654,0
"78123",San Marco Argentano,16.11786811,39.55681601,"10631","10498","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,4127.38,240537.21,63.28,"128",false,Nessuna,Nessuna,Non verificato, ,"18078061",Paola,1998/06/02 00:00:00, ,"1957",G. Spagone,633.5450974,{940F2CF5-7274-403A-8203-297B40CBDA17},,636.309599210534,14910.7323892271
"78124",San Martino di Finita,16.10711702,39.49068894,"10198","10079","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,934.34,17251.02,23.46,"56",false,Nessuna,Nessuna,Non verificato, ,"18078058",Paola,1998/06/01 00:00:00, ,"1957",G. Spagone,662.7165662,{816EDF03-D0EC-42B8-9F14-6DD4E4050605},,665.61836372606,10049.3854438191
"78125",San Nicola Arcella,15.79364896,39.8457919,"501","299","1",Alta,Rocciosa, ,false,,"0",0,false,false,false,Si,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078125",Praia a Mare,1998/06/01 00:00:00, ,"1959",G. Spagone,21.2697763,{D0F847C9-5DC6-48BE-AD84-C97EE24E7BF6},,21.3569098747067,0
"78126",San Pietro in Amantea,16.11243497,39.13658207,"34938","34847","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078010",Paola,1998/05/28 00:00:00, ,"1959",G. Spagone,317.03858438,{6593E32D-87CE-4DEC-949D-6741E1D2F333},,318.46493462978,2723.00332337244
"78127",San Pietro in Guarano,16.31210874,39.34473972,"13501","14197","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078122",Paola,1998/05/23 00:00:00, ,"1958",G. Spagone,1928.21994189,{EEACA367-0976-41B9-99B3-2A4A2B7569BF},,1936.81571992672,22192.5098126304
"78128",San Sosti,16.02916167,39.65815182,"22783","22686","2",Opere di difesa costiera-Radente a gettata, , ,false,,"0",94.82793203,false,false,false,Si,Erosione,139.82,2217.26,20.86,"36",false,Nessuna,Nessuna,Non verificato, ,"18078015",Diamante,1998/06/02 00:00:00, ,"1958",G. Spagone,94.43120682,{29D89B94-2D33-45D8-A9F2-7A1E8129EB75},,94.8281144961144,14929.1541273206
"78129",Santa Caterina Albanese,16.07067974,39.58577673,"11064","10970","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,2984.99,126067.18,47.23,"80",false,Nessuna,Nessuna,Non verificato, ,"18078040",Paola,1998/06/02 00:00:00, ,"1958",G. Spagone,75.78709565,{AE0FFE77-112A-4B26-A561-17C9D6451461},,76.1128815570774,13128.7980841494
"78130",Santa Domenica Talao,15.85542937,39.81957215,"7899","7788","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Avanzamento,2545.36,129957.9,56.06,"120",false,Nessuna,Nessuna,Non verificato, ,"18078138",Diamante,1998/06/01 00:00:00, ,"1959",G. Spagone,2378.25081021,{59FFCE9B-E155-41CB-89FF-175E6A3297B9},,2388.01894420031,4961.92882665788
"78131",Sant'Agata di Esaro,15.98238081,39.62090696,"11338","11280","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,6900.4,497886.87,77.15,"180",false,Nessuna,Nessuna,Non verificato, ,"18078015",Diamante,1998/06/02 00:00:00, ,"1958",G. Spagone,260.38027381,{13EC2D54-BB7B-415D-A7B4-A5C0841CDB8B},,261.476913467342,9901.43026085043
"78132",Santa Maria del Cedro,15.83623515,39.74889043,"34975","34893","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078132",Diamante,1998/05/31 00:00:00, ,"1959",G. Spagone,987.8919965,{AFAB4DD3-826C-46CE-ADBC-6D5E1747BD01},,991.974857897291,1457.43745964116
"78133",Santa Sofia d'Epiro,16.32883248,39.54597475,"19871","19797","2",Opere Portuali, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Ottima, ,"18078044",Capo Trionto,1998/05/23 00:00:00, ,"1958",G. Spagone,6084.83713441,{EDAD1CFC-77CB-419A-930C-EA8533501D4A},,6114.82614892691,19995.3494614019
"78134",Santo Stefano di Rogliano,16.3207926,39.19223486,"11144","11063","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Erosione,3197.72,116513.34,41.44,"72",false,Nessuna,Nessuna,Non verificato, ,"18078067",Paola,1998/05/28 00:00:00, ,"1958",G. Spagone,1564.38705254,{2D9A8F1E-BC22-4611-9C00-3CF903AAAE99},,1571.40456439674,21385.4288046864
"78135",San Vincenzo La Costa,16.1508893,39.36475905,"13156","13057","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078091",Paola,1998/05/23 00:00:00, ,"1958",G. Spagone,196.37310167,{46A1112D-22C7-4CE8-B938-3150A3B85916},,197.244783194484,9032.81561460434
"78136",Saracena,16.15618881,39.77527455,"33900","33849","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078029",Sibari,1998/05/31 00:00:00, ,"1958",G. Spagone,11.21269656,{BFB2A514-1FEA-40D9-8B8B-CCC70F207D18},,11.2671216319807,26943.4736439609
"78137",Scala Coeli,16.88589056,39.4488244,"16628","16472","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Ottima, ,"18078025",Capo Trionto,1998/05/23 00:00:00, ,"1959",G. Spagone,109.49554333,{703AD8D1-BE26-4D11-8E30-21C3DDB4CC42},,110.088093807085,6766.50436499773
"78138",Scalea,15.79100532,39.80643078,"7898","7787","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Avanzamento,2545.36,129957.9,56.06,"120",false,Nessuna,Nessuna,Non verificato, ,"18078138",Diamante,1998/05/31 00:00:00, ,"1959",G. Spagone,18.72370494,{A9BA09A4-F8FD-46D9-8365-20AB9338696F},,18.8007362941983,0
"78139",Scigliano,16.30670827,39.12822708,"33894","33843","3",Collegamento sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078010",Paola,1998/05/28 00:00:00, ,"1959",G. Spagone,87.22318524,{26256E31-E9EC-4CF1-85BB-51F32363114D},,87.6186108988775,18455.4498832421
"78140",Serra d'Aiello,16.12612198,39.09003923,"34935","34844","3",Sponde del fiume, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078010",Paola,1998/05/28 00:00:00, ,"1959",G. Spagone,835.64437841,{203D2B7C-F527-4EF0-98DB-AB120F497006},,839.429357711623,2230.11353022925
"78142",Spezzano Albanese,16.30856798,39.66184414,"19871","19797","2",Opere Portuali, , ,false,,"0",0,false,false,false,No,Nessuna informazione,0,0,0,"0",false,Nessuna,Nessuna,Ottima, ,"18078044",Capo Trionto,1998/05/23 00:00:00, ,"1958",G. Spagone,6084.83713441,{EDAD1CFC-77CB-419A-930C-EA8533501D4A},,6114.82614892691,17072.7774012502
"78143",Spezzano della Sila,16.33736492,39.29780432,"14244","14189","1",Bassa,Sabbiosa, ,false,,"0",0,false,false,false,Si,Stabilità,0,0,0,"0",false,Nessuna,Nessuna,Non verificato, ,"18078052",Paola,1998/05/23 00:00:00, ,"1958",G. Spagone,2435.19053969,{40129815-BC78-4D61-838A-6A7025B9C6ED},,2446.06969328601,23627.0997742395
